"","ID","site","width","length","l_w_index","area","percent_area","contour_length","area_contour_ratio","position_longest_extend","position_widest_extend","length_lower_part","relative_length_lower_part","length_upper_part","relative_length_upper_part","upper_to_lower_ratio","width_left_part","relative_width_left_part","width_right_part","relative_width_right_part","left_to_right_ratio","tip_angle","MP_CM_x_offset","MP_CM_y_offset","FD","ka_cal_BP","typology","region","clust","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44"
"Pavlov1_06_05","Pavlov1_06_05","Pavlov1",6,22,3.7,111,75,54,205,1,4,15.9,72,6.8,31,0.4,0.9,15,5.5,92,0.2,90,-0.5,0.6,1.94873858223387,30.7,"Non_backed_microlith","Moravia",2,-27.9998004996279,48.2694499101408,-11.1762690621588,1.17017311343645,0.489945816155389,5.50652373043861,0.333340323327962,0.982636431981012,-2.57984669635777,-0.705922845392062,-0.330400225714974,-0.215420649857413,0.0771467398288784,-0.781004866271321,-0.16154732168839,-0.406108567662443,0.827450593255487,0.233013427955664,-0.358817298671296,0.216639722058421,0.0308099091675286,0.778729152220771,-0.533566730099903,-0.0834656730457252,0.218538553146025,0.258139553101044,0.174459717087273,-0.0910612833465802,-0.0823587407993026,-0.0855330947893046,-0.233576631655437,-0.169847879706563,-0.107276402891984,-0.0920184121663968,0.29457872930945,0.036834489803551,-0.21728954710256,-0.233267196073515,0.200563761818294,-0.107735718431119,0.0484418272281637,-0.0190302853838266,-0.071796978716575,-0.239716915019752
"Pavlov1_06_07","Pavlov1_06_07","Pavlov1",6,20,3.3,103,76,50,206,5,2,7.3,36,13.5,67,1.9,5.5,91,0.6,9,9.4,61,0.3,0,1.94961387329003,30.7,"Non_backed_microlith","Moravia",1,-22.6169443878632,-24.9884776794071,-14.1047721686122,-2.0527730057894,-2.70409690992896,-0.489685511024827,-2.96230312999513,-4.06930183188418,-2.24088166908503,0.500617396241489,1.1106513586939,-0.940358784220767,1.23308950269235,0.154813193015751,0.335459140626058,-0.559533321514139,0.08266889334456,-0.122046772865514,0.475588808393109,0.365366758083253,-0.303030249629634,0.0407768078252335,0.657341104857995,0.855048223641562,-0.855045349258839,-0.105253223109255,0.185825322224004,0.426916389267805,0.397815331842343,0.250170983902146,0.248297596715803,0.448355119658238,0.274110036287575,-0.0268787252571252,0.237943617983751,0.29664279067154,-0.158157401863133,0.179120774207167,-0.0368188627758007,-0.120061930820366,0.0631115302207386,-0.0258312430708855,0.0159928250730469,-0.0969592481474243
"Pavlov1_07_01","Pavlov1_07_01","Pavlov1",5,20,4,78,65,49,159,4,3,8.7,43,11.7,58,1.3,3.9,78,1.4,28,2.8,42,0,-0.9,1.90219547244429,30.7,"Non_backed_microlith","Moravia",1,13.0042702890739,-16.8888868519777,-4.71172733752428,-0.0330492093288599,2.21431409288799,-2.04599692073628,-0.331313105486256,2.93154646841547,0.115170695334873,-3.36763717143226,0.314689173057254,-0.300865995843448,0.80203720690299,0.817952945311248,0.557599427196057,0.795213469710639,0.0861308071495783,-0.032529526741735,-0.468094070900854,-0.780240731050927,0.255925282129822,-0.127546243142299,-0.0432593464062013,0.355694695205399,0.325192666224211,-0.0722248367895068,0.322531378377153,0.0924498131050707,-0.332183917162918,0.197160252366842,-0.00751236188682774,-0.10503217632408,0.237456271170065,0.474742164764734,-0.0102690541162147,-0.0148823887577907,0.152457603109086,-0.00955359682703662,0.0167848799729339,0.0737318191832887,0.037784519013458,-0.19888978439659,-0.0485591785090635,-0.0189973535215446
"Pavlov1_07_02","Pavlov1_07_02","Pavlov1",5,25,5,103,70,60,171,4,2,8.3,33,17,68,2,3.9,77,1.8,36,2.1,40,0.2,-0.9,1.89784178212064,30.7,"Backed_implements","Moravia",1,-13.7406995618359,-17.0718626320679,1.2172276132955,0.556339167575643,2.20856823828543,-0.703380600758299,-0.219851840574839,3.77018520743595,-0.190275087303553,-1.10323907887243,0.785520282975023,0.243632849751794,-0.110805879131862,-0.0178142829903177,0.104881555904262,-0.338470335916326,-0.403347996373749,-0.723601391486568,0.482118439521699,-0.886604233402128,-0.452988909237303,0.473621155432199,-0.264872166301279,-0.422675350906557,0.349216732659096,0.0673169655684922,0.0181977819061943,0.00348661952625501,-0.0530714179818373,-0.027760993354415,-0.28105981943114,-0.0603927480470202,0.0357563280162764,-0.138610017549147,-0.361722046041822,-0.246221105089437,-0.00136504541885048,-0.259661648796011,0.0589954071529557,-0.067919853103792,-0.0986470039529354,0.0460465781532911,0.0360046170007059,-0.0398311883011181
"Pavlov1_07_04","Pavlov1_07_04","Pavlov1",7,40,5.7,219,70,92,238,4,4,25.4,63,15,37,0.6,5.1,73,2,28,2.6,47,0.2,-0.9,1.89624929400773,30.7,"Non_backed_microlith","Moravia",2,-94.9044208457619,-24.8409577003891,12.1799551294514,2.36727976406397,-0.774587276249949,-0.382256422029475,-2.67745573538345,3.27537379989122,-2.48536209941467,-3.30877560726889,-2.80728620042111,0.0382967351359865,0.19526343690794,0.982990151048738,-0.271559999998115,-0.0957435495291911,-0.0836269933142497,-0.277677749219204,-0.342447572114662,-0.974645570639693,-0.900415524331602,0.697862605109688,0.0696760465611205,0.131196162302152,-0.162043217261004,-0.00253309932272329,0.0375635619828674,-0.284348341939152,0.0297371593312491,0.131747675690783,-0.271876079225855,-0.0844328473091201,-0.0604622851825929,0.0933525713865698,0.071795934872753,0.0220783853749232,-0.210534814142173,-0.0710994284528881,-0.100100002266671,0.158917583083253,0.24629523393393,-0.149139615571419,-0.0724857205466972,-0.134757616501022
"Pavlov1_07_05","Pavlov1_07_05","Pavlov1",6,42,7,216,83,102,211,3,3,22.5,53,19.8,47,0.9,2.4,40,3.9,64,0.6,48,0.2,-0.7,1.86503166754,30.7,"Non_backed_microlith","Moravia",2,-104.011092139065,13.4927920974615,19.8085310550842,-2.11328695447727,1.54971125737059,-0.691517077114859,2.2489294681624,-1.76495266284085,-0.992975228700126,2.56896258906309,-4.23350602976468,-0.891854078683527,-0.949579349350894,-0.947490664165678,-0.729768840228822,-0.217150879119758,0.33351231076957,0.166630151680664,1.40750369433129,-0.882567910747622,0.811202301311601,-0.127732429851028,0.408421212422026,0.330212100293475,-0.360878472755613,0.180951111628717,0.177837975133576,0.225532897212247,0.547417784705968,-0.277834835972679,-0.455258923903095,0.045611816977093,-0.258476740088535,-0.248922858610984,0.142291443537942,0.0419799815887785,0.045601480216942,-0.127490648759683,-0.0437866306893118,-0.197103924914121,-0.0232054049328994,-0.107224549023763,0.089105363282304,0.0500748900076127
"Pavlov1_08_01","Pavlov1_08_01","Pavlov1",5,15,3,59,66,39,151,5,3,8.3,55,7.1,47,0.9,5.4,108,0.1,1,62.5,55,0.5,-0.1,1.97994319212935,30.7,"Non_backed_microlith","Moravia",1,-29.5610495614262,-58.2762870239258,-23.9586109292958,7.32597700810989,-2.0964206658806,1.74016116162075,4.66241297603356,-3.5731381407823,3.91582611856065,-1.67643341402357,-1.10171558436257,-0.44165812671495,-0.132132803011372,1.41007570765828,-0.947188475048583,0.707254424334803,0.81814755998502,-1.46434408783363,-0.247006729549978,0.785347742895937,-0.716620293153475,0.77100471965533,-1.19305447726271,0.0996760269189388,-0.222574124392501,-0.59959763965022,0.953841278677466,-0.324302333390065,0.409287238254433,-0.340065248800228,-0.24557294308195,0.338327780808297,0.0728120821500951,0.204192409270831,-0.211647219969505,0.378676953610085,0.0713538444979029,0.18210795747837,0.000217502540528026,0.0649445005640785,0.175030298361449,0.0660270597644317,0.0309439550204737,0.178423393018122
"Pavlov1_08_02","Pavlov1_08_02","Pavlov1",5,15,3,61,74,38,160,5,4,10,66,5.6,37,0.6,4.4,88,0.8,15,5.7,78,0.4,-0.1,1.98394878957629,30.7,"Non_backed_microlith","Moravia",1,-40.3919153241119,-32.5266920629355,-19.1526765701434,-0.757707901828301,-5.48911497781577,2.21779553836743,-3.21806357162553,-4.98699008024721,-0.565856022893136,-0.726848139332742,0.480727270286762,3.02694388149845,-0.925415588106229,-0.584578720962701,0.546841522161238,0.0221526255895783,0.683406488155006,0.655636233520692,0.0824582451770301,0.531954569874062,-0.668055766086983,-0.801576767595038,-0.101574643070354,0.303137082500178,0.0533266107173712,-0.0163112225765871,-0.216153305224059,0.934353343434609,0.206821372248786,-0.198211996402137,-0.557309760883299,-0.0806244598225949,-0.228090227190199,0.221191580025855,0.0770697265349698,0.043823418668895,-0.0500000022788512,0.0564522722996227,0.287177860677882,0.143777218836771,0.0414708160952179,-0.137988792635212,0.154133055699512,-0.146089963527548
"Pavlov1_08_03","Pavlov1_08_03","Pavlov1",5,17,3.4,65,69,42,154,5,2,6.7,39,11,64,1.6,4.3,86,1,19,4.5,53,0.4,-0.2,1.98403014705901,30.7,"Non_backed_microlith","Moravia",1,-49.3537437744456,-48.9095305765853,-16.7399087856016,3.5985602695714,0.94991297671624,3.61330656736213,3.01612155046925,-0.769350366082675,-0.277384243436633,2.09539044761665,0.396287092280475,0.533130949581763,-0.389395762961003,-0.805295919081811,0.0136774550472013,0.106675336574313,-0.25705147088126,0.374804723727799,0.478778167999554,0.19885360646585,0.434278580676532,0.459985793543736,0.352931081617158,0.612596008462039,-0.238297963650147,-0.131428068714823,-0.194888627376299,-0.0840707468485639,-0.25778221527036,0.273003964238647,-0.105168771052839,-0.171141491018542,0.0478001882561914,0.601558448982392,-0.128758073854266,0.308545436251651,-0.172022136849397,-0.038004933453205,0.0845789043648857,-0.344021754830054,-0.197374763535316,0.0425226493223576,0.0293036815961553,0.0555542816676121
"Pavlov1_08_04","Pavlov1_08_04","Pavlov1",5,19,3.8,73,66,46,158,2,2,7.4,38,11.7,61,1.6,1.3,26,3.9,77,0.3,48,-0.2,-0.4,1.99292537077618,30.7,"Non_backed_microlith","Moravia",2,-65.7666115095158,53.3700144804065,-13.7069266153674,7.00251709693925,-0.896485667781189,0.424342668673977,2.20252709511019,0.996911933645171,-0.170408672805485,-0.756706766895285,1.49847513344216,-0.866779888927149,0.45782730115903,-0.801976028164931,0.00554234840293991,-0.497497135667452,-0.610306104274958,0.846868445615588,-0.7063175241699,0.275972543678651,0.377918721162566,0.925746723617453,0.179871103058073,0.576633784691845,0.502677402244624,1.65525421259646,-0.162958883715632,0.473821487628086,0.482362224774334,-0.506776599166772,0.372688497021516,0.194961485209459,-0.010233543023322,-0.711141934020751,-0.479280190241453,-0.468939959684249,0.198032393440606,0.00491178538956888,-0.0260297945298463,0.176233149018946,0.198500958602435,-0.179234864085092,-0.015293234152072,0.0324671533791612
"Pavlov1_08_05","Pavlov1_08_05","Pavlov1",5,18,3.6,73,63,45,162,1,3,9.6,53,9,50,0.9,0.2,4,5.6,111,0,59,-0.5,0.3,2.00969418121825,30.7,"Non_backed_microlith","Moravia",2,-43.9591244672626,91.4318000606564,-19.4508423498236,11.3512293920194,11.1319239262957,-6.18539134894541,-7.43970055734546,-0.75251598398476,1.61372459851899,2.12418502082521,-0.512883626049477,1.25320389362497,-2.38817429956355,0.463963299696391,0.026895654818439,0.248680314953687,0.281908508677704,-1.57630893225587,0.121672697916284,0.580913915231078,-0.193861393899199,1.00797249918265,0.122642738135218,0.255319560029662,-0.241861035034907,0.512982299413216,0.308390430250774,0.215831285088561,-0.74107507028701,0.427779510490112,0.323015224730796,-0.593752238308766,0.28082441837729,-0.0694719854551484,-0.0189737524607782,-0.0324992980604551,0.186715527245869,0.0864133747564413,-0.142724338871984,-0.0754841386877299,0.0121452180499986,-0.0927484176527602,-0.0558102818503757,-0.057319348898822
"Pavlov1_09_01","Pavlov1_09_01","Pavlov1",4,20,5,69,68,47,146,5,2,6.7,33,13.6,67,2,4.1,102,0.8,19,5.3,43,0.3,-0.3,1.97244392489598,30.7,"Non_backed_microlith","Moravia",1,-72.3543235359746,-48.1609144204929,-6.99050757894938,4.82821119310573,2.85430745594602,3.67312223050933,0.614101324079775,-1.68975736945959,0.108338172513622,1.51770186133644,-1.14224662508654,2.47079611786044,0.613338821607779,-1.8047196142853,1.26318855105965,0.0853785930961334,-0.169597393020797,0.535189759663161,0.748196970567463,1.06333054824024,-0.214527431654075,0.582034817222307,0.780652274134526,-0.44701832805367,0.182008636128099,-0.591272802572572,-0.895147014859855,-0.960259037254845,-0.58703078160327,0.212010383599863,-0.0969934926096804,-0.186135026491917,-0.00545728171950932,0.063002766693157,-0.00743170728360005,-0.0250033786717734,0.222585577916173,0.0869556358110334,-0.132475305184048,0.120036711275382,0.00982966843469239,-0.0681688041231298,-0.0149434474727499,-0.0479909302861477
"Pavlov1_09_02","Pavlov1_09_02","Pavlov1",6,24,4,118,68,60,196,5,2,6.7,27,18,75,2.7,5.8,97,0.6,10,9.6,44,0.3,-1,1.91364793332234,30.7,"Bilaterally_retouched_pointed_blade","Moravia",2,-124.672709715518,-60.1000281217318,-13.9162527403439,9.04246352222333,2.0128889507723,-4.94246278387789,1.15204901620727,0.109496273513979,-3.68610948500593,-1.92515840234458,0.258231083144854,-1.57832329740071,-1.08367740929282,-0.209784223035449,-0.424293510927793,0.338477781072233,0.682871662904969,0.123426108105493,-0.602899108221932,-1.23611292907814,1.23097303564673,-0.511447863203149,-0.992370824507981,-1.07534100256883,-0.178262441465321,-0.474744498002759,-1.35107029609403,0.253127706530152,-0.258501145489539,-0.188567086483613,-0.350237129071956,-0.0978422121050501,0.363207757031714,-0.80443214629662,0.128048003561802,-0.180975730394926,0.199239820993144,-0.123111167424013,0.0106639115885209,0.122688394340046,-0.294631420901544,-0.119215409738767,-0.0229033828413964,0.00750225925146565
"Pavlov1_09_03","Pavlov1_09_03","Pavlov1",6,26,4.3,131,65,63,207,5,2,8.3,31,18.2,70,2.2,6.9,115,0,0,160,42,0.3,-0.9,1.92609058411806,30.7,"Bilaterally_retouched_pointed_blade","Moravia",2,-140.887501527861,-68.9236489972199,-14.0824805577623,14.2799800980178,-1.63238983876664,-4.73454239458785,0.745277853834026,0.433344039273982,-0.845795468946976,-2.03609558228063,-0.662839624150173,0.859425193865407,1.49820401791998,0.657613671597107,-0.656800064410299,0.0985335692048258,0.851069271830214,-0.121852075209166,1.39189470315507,-0.240715445424318,0.470910794927742,-0.532558128848282,-0.340518401928535,-0.841521984538128,0.79988128071622,0.724574660173031,0.631735915990443,0.506477283587414,-0.278381093143148,-0.0782846692298126,0.749507693383382,-0.0954285820301662,-0.216647617711698,0.178510118127921,-0.0676245039705263,0.191153117914261,0.0276089439915083,0.109842156795628,-0.0618509486410566,0.225094401186052,-0.0298791100651234,0.00757098011434561,0.200525732199258,-0.0160411778984983
"Petrkovice1a_01_02","Petrkovice1a_01_02","Petrkovice1a",15,51,3.4,579,69,121,478,3,3,26,51,25.2,49,1,7.5,50,7.8,52,1,60,-0.2,-1,2.01876009310946,27.5,"Shouldered_point","Moravia",2,-88.8359562336293,10.60380146771,-16.2566821245929,-7.51757128475638,-4.64882441133265,2.66987619135398,-1.80886989444569,3.07721003752551,-0.439434196483023,-0.0658678477685544,-0.814711712355686,-0.0523919502203896,2.98498099489202,1.52779400616388,-2.03487018848488,1.55012537257813,0.378070866717111,0.426240663294616,-0.587148870578345,-0.654522671567911,-0.179211574947901,0.00946476024059,0.418453447885024,0.0312527439362219,-0.164419720774473,-0.305264781702438,-0.588569850465726,-0.0602949774973656,0.0673126450818459,0.337674341513466,-0.256344022803773,-0.505174596648887,-0.130857628672446,-0.248861533367524,0.267267568325629,-0.10136622035497,-0.113967374503339,0.0347459341855948,-0.0404966639810259,-0.0902644115587612,-0.0231878722165216,0.0766473172633114,-0.10520627426587,-0.0279484284347454
"Petrkovice1a_01_03","Petrkovice1a_01_03","Petrkovice1a",16,58,3.6,692,67,139,497,3,3,26.2,45,32.2,55,1.2,7.4,46,9.4,58,0.8,54,0.5,-0.6,1.91008327081327,27.5,"Point","Moravia",2,-122.300063718076,-6.43977726905866,-9.01873887621909,-15.9106554794089,7.30910826284477,4.39948789627985,-4.3640367056379,-0.255754806361244,3.04018970618355,-0.511198783744182,-4.7939335749596,-0.895831223924035,-0.900746095156899,-1.3297774553168,-1.90291441577124,-0.525219323083356,-1.85294984094084,-0.393103880198922,0.0808300661376591,-1.03563984078995,1.89146845640162,0.636551596410593,-0.610013587752203,-0.763129489278385,0.444476454044114,0.313950588596954,0.0400297304755429,0.290499046732981,0.140223736743419,-0.184632915786695,-0.0158545978558499,0.210435284134409,-0.252457358070533,0.421396041173258,0.00442898636333169,0.0620048900565039,-0.0785682578846484,0.385751117785166,0.0606212602839158,0.222275706946043,-0.0102634767084204,-0.177307547756631,0.27698327862026,-0.0336317744192347
"Petrkovice1a_01_04","Petrkovice1a_01_04","Petrkovice1a",13,38,2.9,379,73,94,403,3,2,8.7,22,29.5,77,3.4,7.4,57,5.6,43,1.3,57,0.2,-1.8,1.96745806129864,27.5,"Bilaterally_retouched_pointed_blade","Moravia",1,-40.2692136591128,-7.72084897003665,-19.6916179416271,-2.73925775979238,-4.72969451717702,-3.03550961162422,0.449069603166308,0.255287393518713,-3.73077408866549,-1.89067537026187,-0.80196140277996,-3.33115621753559,-0.839585933877449,-0.323621438123898,1.32520734966109,-0.0613425034627083,-0.834905202076491,-0.746934291280963,0.987427517224833,0.147830751185466,0.114825578399202,-0.740938735989583,0.154386988175717,0.386993724171589,0.411969809197346,-0.218490692959928,-0.438393967367145,-0.446220241009645,0.619389823591435,0.136837476654967,0.721727395937866,-0.419928204066746,-0.142413761143979,0.00429025298888554,-0.343588034544461,0.0494898296627177,0.289367293060955,0.424938178087516,-0.093399128236905,-0.117880402764045,0.132181735253138,-0.139551399526692,-0.148494505255969,-0.0291514076329954
"Petrkovice1a_01_10","Petrkovice1a_01_10","Petrkovice1a",5,35,7,149,70,77,193,5,2,10,28,25.1,71,2.5,4.7,94,0.9,17,5.5,34,0,-0.6,1.93027733190034,27.5,"Bilaterally_retouched_pointed_blade","Moravia",1,-11.9805177194075,-17.4896056807189,9.80830384152036,2.40166594258746,0.256909364456257,-1.92241943383101,-2.66388275247406,0.307570361736293,0.488284710166925,-1.11642257127968,0.761448283157051,0.582607187769318,-0.0769194273240306,-0.186241692441892,0.855865736337953,-0.949044766197318,-0.69019289763926,0.117266797406795,-0.62258655961606,0.471049253545838,-0.313496349881947,0.390069511290833,-0.0230281537086926,0.220114723108194,0.394363406673593,-0.0520049230597076,0.224586206069427,0.14437281220221,-0.28870253114751,0.0052992631864652,0.0180586326916052,0.00880476756971894,-0.160469718797714,-0.220011799922237,0.274796401327822,0.0554929164344834,-0.277925394149342,-0.118493091932651,-0.13189208717779,-0.0830387273545717,0.218127866436765,-0.0710446671523663,0.0785140514539167,0.0876724795751134
"Petrkovice1a_01_11","Petrkovice1a_01_11","Petrkovice1a",4,21,5.2,68,66,50,136,3,2,7.6,36,14.1,67,1.8,2.6,64,2,51,1.3,35,0,-0.9,1.96173696857156,27.5,"Microgravette_point","Moravia",1,39.6142470922719,-2.90527986451883,3.23080591583822,-1.44834565478964,2.11974362904668,-2.20430651240495,-0.235457947961071,1.20679707895071,1.24265180466098,-0.212868729072797,-0.131775365117129,-0.742791392280815,0.12108382763802,0.625252436151797,0.184874008171745,-0.501412968849642,0.17114970558566,0.171972555107615,0.253409282308199,0.271498494505562,-0.0304578925129715,-0.267635091235864,0.258566269664054,0.317165538302255,-0.110711015865548,0.0453266956429946,-0.127723669416914,-0.294802910042097,-0.0480294720311361,-0.128849776911641,-0.224613556394359,-0.0176783910631171,0.196659102896573,0.138169096364589,0.157892506922016,-0.142269566998316,0.00708704040315238,-0.018407304952377,0.136866438096264,-0.132457226930122,0.13333563836002,-0.229338035661577,0.0476316033225189,0.0738892818186171
"Petrkovice1a_01_13","Petrkovice1a_01_13","Petrkovice1a",5,32,6.4,134,68,76,176,4,2,11.3,35,21.6,67,1.9,4.4,88,1.1,21,4.1,30,0.3,-1.3,1.92871179461562,27.5,"Bilaterally_retouched_pointed_blade","Moravia",1,-3.11477610605021,-9.88435368160095,8.57587775626309,2.56425413188447,-0.100291704034422,-0.616585391079692,0.210569542931415,3.34692590917694,-0.952310313943255,0.0632262590534096,-0.530689181903206,0.630702779313917,0.394052439992635,0.582495975937635,-0.349506147414087,0.300788438668137,-0.718225168176849,0.118779122943668,0.637470700919549,0.177702813620647,0.0989908037256347,-0.105228354371618,0.423666830703349,-0.489264139478027,-0.104165333757896,0.349362456073337,0.500370030515422,-0.0392871316357918,0.166791133293335,-0.314603344450005,0.133038971539583,0.0382505415015179,-0.291189917067696,0.318925552011556,-0.333855136186815,-0.180828002145002,0.0531526255723491,-0.0435091510933959,-0.0856870980645651,-0.146826179826577,0.0960270615324804,-0.123857591124717,-0.0400860261226889,0.0173443993354628
"Petrkovice1a_01_14","Petrkovice1a_01_14","Petrkovice1a",4,28,7,105,62,65,161,4,2,10.5,37,18.4,65,1.7,4.2,104,0.6,16,6.5,28,0.1,-1.6,1.8496258347993,27.5,"Microgravette_point","Moravia",1,10.289119683776,-7.61484173007015,8.02116420123982,3.96314146897616,-2.27005792859731,-3.75347999584668,-0.958744832044956,0.228368170861763,0.321135722999167,-0.501992809375074,-1.38966694400779,0.193384303964044,0.842515820859983,0.0443033271733028,-1.16969172881303,-0.644165657842437,0.656758085115219,0.256198431928451,0.257454634497858,0.365858536180715,-0.297762120185848,-0.16797122414757,-0.549322902905692,-0.0528044078884398,-0.0170683785480628,0.494600511812578,-0.183996910154257,0.359510939520401,-0.0653101911907667,0.163278503940164,0.404376012561522,-0.15292228407933,0.12822873022787,0.194565306922249,0.160841245540524,-0.0192694979312247,0.00408610265504239,-0.161154631284968,0.106109923609442,-0.0741928692774122,0.0601297228691342,0.0923794776747998,0.0900962402781842,-0.108203937625474
"Petrkovice1a_01_16","Petrkovice1a_01_16","Petrkovice1a",4,31,7.8,107,57,72,148,5,2,7.7,24,24.1,77,3.1,4.6,115,0.2,5,21.5,25,-0.2,-0.9,1.92473651494357,27.5,"Saw","Moravia",1,2.32592191426017,-23.1300045692774,10.8191240792545,4.64791589639937,3.87284647441551,-2.85121367224067,-2.37174113019141,-0.178670389698795,0.20486951380188,-1.43221592157925,-0.267258115745496,0.477353682384725,1.02890626790362,0.213062389168928,0.425075417110844,-0.999200543794422,-0.315108645219728,-0.267828111387386,-0.232280955185926,0.119641095639952,0.369546008778295,0.497646251544737,-0.0684445093281804,-0.618610230427091,0.112323466555796,-0.142296931330056,-0.12547167906819,0.266957806210243,0.0535349215503444,0.114767702572095,0.267786069652833,0.120251494216905,-0.34598015327299,-0.228308295806244,-0.06779060007252,0.184206793812754,-0.261017185646776,-0.102453630484595,-0.00854183256839657,-0.0617372243194351,0.0362409287359299,-0.0140291297935186,0.0533072371952225,0.046286920290605
"Predmosti1b_01_02","Predmosti1b_01_02","Predmosti1b",14,63,4.5,648,68,151,429,3,3,30.8,48,33.1,52,1.1,7.2,51,7.1,50,1,48,0.1,-0.8,1.86390866623046,30.9,"Awl","Moravia",2,-92.7762055116877,19.7028849791857,1.10613023832538,-3.57723954080955,-5.07771790405513,0.94609806535171,-0.357597936389165,-5.12405778976412,3.93478082454113,3.154984244325,-0.718613772649037,0.157713873476131,-0.551917931832055,1.62657021329607,0.643424592766313,0.034315753310768,0.0219203015621744,-0.480104182627299,-0.963546340870492,-0.533040539292122,-0.0397978434675837,-0.432104301554278,0.279061957519513,-0.428533125886744,0.621014402334862,-0.345755429473829,-0.774284121785037,-0.822556922400074,0.613826331552564,0.201026271200492,0.012212660929719,-0.539667722764397,0.125904692608349,-0.13869652050628,0.267319339331494,0.0168741871462389,-0.146874174990942,0.0192276827381087,-0.30983809945896,0.111212321117301,-0.190609186785925,-0.0826830904180098,0.235183175705273,0.0330990013858889
"Predmosti1b_01_06","Predmosti1b_01_06","Predmosti1b",19,76,4,1030,68,176,585,3,2,25,32,51.8,68,2.1,11,57,8.1,42,1.4,39,0.2,-3.2,1.90249961508632,30.9,"Point_on_curved_axis","Moravia",2,-143.699758639835,3.33388613795277,-5.70353448483835,0.290711572770465,-4.70779698504871,-1.09671440232193,3.20534066540967,3.21015631816558,2.24529349710347,0.24796626370209,0.0359278911717291,1.6902350446001,-0.296703397125861,0.0580165149443914,-0.480300028701125,0.25382997507246,-0.909270764700854,0.0892816487280245,-0.949893525919606,-0.0152366633783441,-0.107815023225062,0.0411157791509939,-0.347181578095178,0.857573014965462,0.271018926667561,0.058448689484924,0.458379146680607,0.0160169604466044,-0.53730896702613,0.525454649750721,-0.24249006034814,0.139373027532774,-0.32699672187737,0.0588711778749787,0.762577933113619,0.215414463953149,0.0488543724827832,0.0750858076327845,0.0287864326762004,-0.048773842612075,-0.0709926001373728,0.0518925803587515,0.0741894953087881,0.150853598541311
"Predmosti1b_01_07","Predmosti1b_01_07","Predmosti1b",7,34,4.9,186,67,82,226,3,1,6.4,18,27.9,81,4.4,3.1,44,4.4,62,0.7,32,-0.5,-2.1,1.88001013226305,30.9,"Gravette_point","Moravia",1,7.42740209104394,1.29077919548419,1.96387684256226,-2.80397943284154,3.48994097194003,-4.9126708442352,-0.290675812382249,0.191612307871275,-0.249059145399202,-1.30752839049473,-0.94809011189081,-0.186168983782692,0.418713610947598,-0.156249070400319,0.453706750299941,0.172012242779224,0.116796026275688,-0.0244085809970012,0.00354959336992511,0.477348748929208,0.683460863267736,0.40618219748162,0.0919908940695116,-0.140481600104054,-0.313978159946031,-0.24922366333953,-0.158983179517013,0.223209246840531,0.165260362126667,0.151341032461219,-0.043844566980994,-0.144643523934563,0.14886961321221,0.130587620600752,-0.515005689663325,-0.138013025751398,-0.11554909212755,-0.0994966733074868,0.123993981001243,-0.0796668166857049,-0.0707754757844146,0.0704629585924253,0.0237815127867406,-0.0062848524187669
"Predmosti1b_01_08","Predmosti1b_01_08","Predmosti1b",6,27,4.5,114,66,62,183,5,2,9.5,35,17.9,66,1.9,5.9,97,0.2,4,23.5,34,0.5,-0.8,1.98080519277955,30.9,"Awl","Moravia",1,34.7640087673551,-22.5337253238636,0.274727735703123,3.30139630497459,1.83184268130622,-0.00201335574032119,1.08710198122672,0.407522338927661,0.394133969924341,-0.159956920242953,-0.682798934402396,0.230293420655909,0.0117306100344083,0.464526988083524,0.317772957788966,-0.156318877107526,-0.577188484175191,0.250311955202039,0.371263795750516,-0.152418399780313,-0.0758948347425291,0.030808765136385,0.328616602281425,0.1591098469131,-0.377504981397361,-0.186058897065679,0.092111153655713,-0.16508130659701,0.0698481472522988,0.115809668193686,0.0143309067454479,-0.148415858855381,0.0659827453042643,-0.0137295765161875,0.0170580573099502,0.112219530572727,-0.0485650527431514,0.137856725383808,0.00517721862064185,0.0159298598797582,-0.149150387251784,0.00959243271965178,0.0145489518007895,0.14269425369254
